"","Mod_Path","ko_id","ko_symbol","ko_name","sub_category","broad_category","mod.path_name"
"159","map00860","K22013","SGRL","magnesium dechelatase [EC:4.99.1.10]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"160","map00860","K22225","ahbAB","siroheme decarboxylase [EC:4.1.1.111]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"161","map00860","K22226","ahbC","Fe-coproporphyrin III synthase","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"162","map00860","K22227","ahbD","AdoMet-dependent heme synthase [EC:1.3.98.6]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"163","map00860","K22316","cobC","ribonuclease H / adenosylcobalamin/alpha-ribazole phosphatase [EC:3.1.26.4 3.1.3.73]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"164","map00860","K22336","bfrB","bacterioferritin B [EC:1.16.3.1]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"165","map00860","K22465","B","5-hydroxybenzimidazole synthase [EC:4.1.99.23]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"166","map00860","K22466","bzaF","5-hydroxybenzimidazole synthase [EC:4.1.99.23]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"167","map00860","K22552","mmcO","multicopper oxidase [EC:1.16.3.1]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"168","map00860","K23825","K23825","F420H(2)-dependent biliverdin reductase [EC:1.3.98.-]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"169","map00860","K24866","sirC","precorrin-2 dehydrogenase [EC:1.3.1.76]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"170","map00860","K24867","nirN","dihydro-heme d1 dehydrogenase","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"171","map00860","K25033","hemQ","hydrogen peroxide-dependent heme synthase [EC:1.3.98.5]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"172","map00860","K25496","cbiR","adenosylcobalamin phosphodiesterase","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"173","map00860","K25497","bzaC","5-hydroxybenzimidazole methyltransferase [EC:2.1.1.-]","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"174","map00860","K25498","bzaD","5-methoxybenzimidazole methyltransferase","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"175","map00860","K25499","bzaE","5-methoxy-6-methylbenzimidazole methyltransferase","Prophyrin and chlorophyll metabolism","photosynthesis","Porphyrin metabolism"
"176","map02020","K00027","maeA","malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]","Two-component system","","Two-component system"
"177","map02020","K00066","algD","GDP-mannose 6-dehydrogenase [EC:1.1.1.132]","Two-component system","","Two-component system"
"178","map02020","K00244","frdA","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]","Two-component system","","Two-component system"
"179","map02020","K00245","frdB","succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]","Two-component system","","Two-component system"
"180","map02020","K00246","frdC","succinate dehydrogenase subunit C","Two-component system","","Two-component system"
"181","map02020","K00247","frdD","succinate dehydrogenase subunit D","Two-component system","","Two-component system"
"182","map02020","K00370","nxrA","nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","Two-component system","","Two-component system"
"183","map02020","K00371","nxrB","nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]","Two-component system","","Two-component system"
"184","map02020","K00373","narW","nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW","Two-component system","","Two-component system"
"185","map02020","K00374","narV","nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]","Two-component system","","Two-component system"
"186","map02020","K00404","ccoN","cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]","Two-component system","","Two-component system"
"187","map02020","K00405","ccoO","cytochrome c oxidase cbb3-type subunit II","Two-component system","","Two-component system"
"188","map02020","K00406","ccoP","cytochrome c oxidase cbb3-type subunit III","Two-component system","","Two-component system"
"189","map02020","K00407","ccoQ","cytochrome c oxidase cbb3-type subunit IV","Two-component system","","Two-component system"
"190","map02020","K00410","fbcH","ubiquinol-cytochrome c reductase cytochrome b/c1 subunit","Two-component system","","Two-component system"
"191","map02020","K00411","petA","ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]","Two-component system","","Two-component system"
"192","map02020","K00412","petB","ubiquinol-cytochrome c reductase cytochrome b subunit","Two-component system","","Two-component system"
"193","map02020","K00413","petC","ubiquinol-cytochrome c reductase cytochrome c1 subunit","Two-component system","","Two-component system"
"194","map02020","K00424","cydX","cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]","Two-component system","","Two-component system"
"195","map02020","K00425","cydA","cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]","Two-component system","","Two-component system"
"196","map02020","K00426","cydB","cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]","Two-component system","","Two-component system"
"197","map02020","K00494","luxA","alkanal monooxygenase alpha chain [EC:1.14.14.3]","Two-component system","","Two-component system"
"198","map02020","K00575","cheR","chemotaxis protein methyltransferase CheR [EC:2.1.1.80]","Two-component system","","Two-component system"
"199","map02020","K00626","atoB","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","Two-component system","","Two-component system"
"200","map02020","K00689","5","dextransucrase [EC:2.4.1.5]","Two-component system","","Two-component system"
"201","map02020","K00692","sacB","levansucrase [EC:2.4.1.10]","Two-component system","","Two-component system"
"202","map02020","K00990","glnD","[protein-PII] uridylyltransferase [EC:2.7.7.59]","Two-component system","","Two-component system"
"203","map02020","K01034","atoD","acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]","Two-component system","","Two-component system"
"204","map02020","K01035","atoA","acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]","Two-component system","","Two-component system"
"205","map02020","K01051","11","pectinesterase [EC:3.1.1.11]","Two-component system","","Two-component system"
"206","map02020","K01077","phoB","alkaline phosphatase [EC:3.1.3.1]","Two-component system","","Two-component system"
"207","map02020","K01113","phoD","alkaline phosphatase D [EC:3.1.3.1]","Two-component system","","Two-component system"
"208","map02020","K01179","4","endoglucanase [EC:3.2.1.4]","Two-component system","","Two-component system"
"209","map02020","K01425","GLS","glutaminase [EC:3.5.1.2]","Two-component system","","Two-component system"
"210","map02020","K01467","ampC","beta-lactamase class C [EC:3.5.2.6]","Two-component system","","Two-component system"
"211","map02020","K01545","kdpF","potassium-transporting ATPase KdpF subunit","Two-component system","","Two-component system"
"212","map02020","K01546","kdpA","potassium-transporting ATPase potassium-binding subunit","Two-component system","","Two-component system"
"213","map02020","K01547","kdpB","potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]","Two-component system","","Two-component system"
"214","map02020","K01548","kdpC","potassium-transporting ATPase KdpC subunit","Two-component system","","Two-component system"
"215","map02020","K01643","citF","citrate lyase subunit alpha / citrate CoA-transferase [EC:2.8.3.10]","Two-component system","","Two-component system"
"216","map02020","K01644","citE","citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]","Two-component system","","Two-component system"
"217","map02020","K01646","citD","citrate lyase subunit gamma (acyl carrier protein)","Two-component system","","Two-component system"
"218","map02020","K01791","wecB","UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]","Two-component system","","Two-component system"
"219","map02020","K01910","citC","[citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]","Two-component system","","Two-component system"
"220","map02020","K01915","GLUL","glutamine synthetase [EC:6.3.1.2]","Two-component system","","Two-component system"
"221","map02020","K01991","gfcE","polysaccharide biosynthesis/export protein","Two-component system","","Two-component system"
"222","map02020","K02040","pstS","phosphate transport system substrate-binding protein","Two-component system","","Two-component system"
"223","map02020","K02106","atoE","short-chain fatty acids transporter","Two-component system","","Two-component system"
"224","map02020","K02252","comS","competence protein ComS","Two-component system","","Two-component system"
"225","map02020","K02253","comX","competence protein ComX","Two-component system","","Two-component system"
"226","map02020","K02259","ctaA","heme a synthase [EC:1.17.99.9]","Two-component system","","Two-component system"
"227","map02020","K02313","dnaA","chromosomal replication initiator protein","Two-component system","","Two-component system"
"228","map02020","K02398","flgM","negative regulator of flagellin synthesis FlgM","Two-component system","","Two-component system"
"229","map02020","K02402","flhC","flagellar transcriptional activator FlhC","Two-component system","","Two-component system"
"230","map02020","K02403","flhD","flagellar transcriptional activator FlhD","Two-component system","","Two-component system"
"231","map02020","K02405","whiG","RNA polymerase sigma factor FliA","Two-component system","","Two-component system"
"232","map02020","K02406","hag","flagellin","Two-component system","","Two-component system"
"233","map02020","K02472","wecC","UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]","Two-component system","","Two-component system"
"234","map02020","K02488","pleD","two-component system, cell cycle response regulator [EC:2.7.7.65]","Two-component system","","Two-component system"
"235","map02020","K02489","hk1","two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]","Two-component system","","Two-component system"
"236","map02020","K02490","spo0F","two-component system, response regulator, stage 0 sporulation protein F","Two-component system","","Two-component system"
"237","map02020","K02491","kinA","two-component system, sporulation sensor kinase A [EC:2.7.13.3]","Two-component system","","Two-component system"
"238","map02020","K02556","motA","chemotaxis protein MotA","Two-component system","","Two-component system"
"239","map02020","K02584","nifA","Nif-specific regulatory protein","Two-component system","","Two-component system"
"240","map02020","K02650","pilA","type IV pilus assembly protein PilA","Two-component system","","Two-component system"
"241","map02020","K02657","pilG","twitching motility two-component system response regulator PilG","Two-component system","","Two-component system"
"242","map02020","K02658","pilH","twitching motility two-component system response regulator PilH","Two-component system","","Two-component system"
"243","map02020","K02659","pilI","twitching motility protein PilI","Two-component system","","Two-component system"
"244","map02020","K02660","pilJ","twitching motility protein PilJ","Two-component system","","Two-component system"
"245","map02020","K02661","pilK","type IV pilus assembly protein PilK","Two-component system","","Two-component system"
"246","map02020","K02667","pehR","two-component system, NtrC family, response regulator PilR","Two-component system","","Two-component system"
"247","map02020","K02668","pehS","two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]","Two-component system","","Two-component system"
"248","map02020","K03092","rpoN","RNA polymerase sigma-54 factor","Two-component system","","Two-component system"
"249","map02020","K03367","dltA","D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]","Two-component system","","Two-component system"
"250","map02020","K03400","luxC","long-chain-fatty-acyl-CoA reductase [EC:1.2.1.50]","Two-component system","","Two-component system"
"251","map02020","K03406","mcp","methyl-accepting chemotaxis protein","Two-component system","","Two-component system"
"252","map02020","K03407","cheA","two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]","Two-component system","","Two-component system"
"253","map02020","K03408","cheW","purine-binding chemotaxis protein CheW","Two-component system","","Two-component system"
"254","map02020","K03412","cheB","two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]","Two-component system","","Two-component system"
"255","map02020","K03413","cheY","two-component system, chemotaxis family, chemotaxis protein CheY","Two-component system","","Two-component system"
"256","map02020","K03415","cheV","two-component system, chemotaxis family, chemotaxis protein CheV","Two-component system","","Two-component system"
"257","map02020","K03532","torC","trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC","Two-component system","","Two-component system"
"258","map02020","K03533","torD","TorA specific chaperone","Two-component system","","Two-component system"
"259","map02020","K03563","csrA","carbon storage regulator","Two-component system","","Two-component system"
"260","map02020","K03620","hyaC","Ni/Fe-hydrogenase 1 B-type cytochrome subunit","Two-component system","","Two-component system"
"261","map02020","K03739","dltB","membrane protein involved in D-alanine export","Two-component system","","Two-component system"
"262","map02020","K03740","dltD","D-alanine transfer protein","Two-component system","","Two-component system"
"263","map02020","K03776","aer","aerotaxis receptor","Two-component system","","Two-component system"
"264","map02020","K04751","glnB","nitrogen regulatory protein P-II 1","Two-component system","","Two-component system"
"265","map02020","K04771","htrA","serine protease Do [EC:3.4.21.107]","Two-component system","","Two-component system"
"266","map02020","K05338","lrgA","holin-like protein","Two-component system","","Two-component system"
"267","map02020","K05339","lrgB","holin-like protein LrgB","Two-component system","","Two-component system"
"268","map02020","K05597","ansA","glutamin-(asparagin-)ase [EC:3.5.1.38]","Two-component system","","Two-component system"
"269","map02020","K05874","tsr","methyl-accepting chemotaxis protein I, serine sensor receptor","Two-component system","","Two-component system"
"270","map02020","K05875","tar","methyl-accepting chemotaxis protein II, aspartate sensor receptor","Two-component system","","Two-component system"
"271","map02020","K05876","trg","methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor","Two-component system","","Two-component system"
"272","map02020","K05877","tap","methyl-accepting chemotaxis protein IV, peptide sensor receptor","Two-component system","","Two-component system"
"273","map02020","K05964","citX","holo-ACP synthase [EC:2.7.7.61]","Two-component system","","Two-component system"
"274","map02020","K05966","citG","triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]","Two-component system","","Two-component system"
"275","map02020","K06046","luxE","long-chain-fatty-acid---luciferin-component ligase [EC:6.2.1.19]","Two-component system","","Two-component system"
"276","map02020","K06080","rcsF","RcsF protein","Two-component system","","Two-component system"
"277","map02020","K06281","hybC","hydrogenase large subunit [EC:1.12.99.6]","Two-component system","","Two-component system"
"278","map02020","K06282","hybO","hydrogenase small subunit [EC:1.12.99.6]","Two-component system","","Two-component system"
"279","map02020","K06347","kapB","kinase-associated protein B","Two-component system","","Two-component system"
"280","map02020","K06375","spo0B","stage 0 sporulation protein B (sporulation initiation phosphotransferase) [EC:2.7.-.-]","Two-component system","","Two-component system"
"281","map02020","K06596","chpA","chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)","Two-component system","","Two-component system"
"282","map02020","K06597","chpB","chemosensory pili system protein ChpB (putative protein-glutamate methylesterase)","Two-component system","","Two-component system"
"283","map02020","K06598","chpC","chemosensory pili system protein ChpC","Two-component system","","Two-component system"
"284","map02020","K07165","fecR","transmembrane sensor","Two-component system","","Two-component system"
